chr14	0	1000	0.663000
chr14	1000	2000	0.502000
chr14	2000	3000	0.453000
chr14	3000	4000	0.441000
chr14	4000	5000	0.579000
chr14	5000	6000	0.541000
chr14	6000	7000	0.391000
chr14	7000	8000	0.411000
chr14	8000	9000	0.377000
chr14	9000	10000	0.385000
chr14	10000	11000	0.374000
chr14	11000	12000	0.537000
chr14	12000	13000	0.487000
chr14	13000	14000	0.455000
chr14	14000	15000	0.389000
chr14	15000	16000	0.432000
chr14	16000	17000	0.538000
chr14	17000	18000	0.719000
chr14	18000	19000	0.724000
chr14	19000	20000	0.478000
chr14	20000	21000	0.350000
chr14	21000	22000	0.348000
chr14	22000	23000	0.376000
chr14	23000	24000	0.381000
chr14	24000	25000	0.379000
chr14	25000	26000	0.392000
chr14	26000	27000	0.336000
chr14	27000	28000	0.361000
chr14	28000	29000	0.413000
chr14	29000	30000	0.383000
chr14	30000	31000	0.382000
chr14	31000	32000	0.405000
chr14	32000	33000	0.389000
chr14	33000	34000	0.387000
chr14	34000	35000	0.402000
chr14	35000	36000	0.393000
chr14	36000	37000	0.353000
chr14	37000	38000	0.407000
chr14	38000	39000	0.394000
chr14	39000	40000	0.393000
chr14	40000	41000	0.436000
chr14	41000	42000	0.382000
chr14	42000	43000	0.395000
chr14	43000	44000	0.353000
chr14	44000	45000	0.353000
chr14	45000	46000	0.390000
chr14	46000	47000	0.448000
chr14	47000	48000	0.670000
chr14	48000	49000	0.397000
chr14	49000	50000	0.358000
chr14	50000	51000	0.395000
chr14	51000	52000	0.354000
chr14	52000	53000	0.423000
chr14	53000	54000	0.407000
chr14	54000	55000	0.335000
chr14	55000	56000	0.365000
chr14	56000	57000	0.401000
chr14	57000	58000	0.373000
chr14	58000	59000	0.367000
chr14	59000	60000	0.398000
chr14	60000	61000	0.373000
chr14	61000	62000	0.343000
chr14	62000	63000	0.415000
chr14	63000	64000	0.479000
chr14	64000	65000	0.395000
chr14	65000	66000	0.463000
chr14	66000	67000	0.438000
chr14	67000	68000	0.369000
chr14	68000	69000	0.423000
chr14	69000	70000	0.439000
chr14	70000	71000	0.350000
chr14	71000	72000	0.403000
chr14	72000	73000	0.413000
chr14	73000	74000	0.368000
chr14	74000	75000	0.351000
chr14	75000	76000	0.395000
chr14	76000	77000	0.437000
chr14	77000	78000	0.471000
chr14	78000	79000	0.482000
chr14	79000	80000	0.410000
chr14	80000	81000	0.341000
chr14	81000	82000	0.400000
chr14	82000	83000	0.412000
chr14	83000	84000	0.402000
chr14	84000	85000	0.473000
chr14	85000	86000	0.408000
chr14	86000	87000	0.362000
chr14	87000	88000	0.352000
chr14	88000	89000	0.432000
chr14	89000	90000	0.359000
chr14	90000	91000	0.376000
chr14	91000	92000	0.394000
chr14	92000	93000	0.370000
chr14	93000	94000	0.336000
chr14	94000	95000	0.395000
chr14	95000	96000	0.375000
chr14	96000	97000	0.362000
chr14	97000	98000	0.356000
chr14	98000	99000	0.413000
chr14	99000	100000	0.694000
chr14	100000	101000	0.401000
chr14	101000	102000	0.409000
chr14	102000	103000	0.371000
chr14	103000	104000	0.410000
chr14	104000	105000	0.422000
chr14	105000	106000	0.412000
chr14	106000	107000	0.428000
chr14	107000	108000	0.407000
chr14	108000	109000	0.455000
chr14	109000	110000	0.406000
chr14	110000	111000	0.394000
chr14	111000	112000	0.390000
chr14	112000	113000	0.613000
chr14	113000	114000	0.467000
chr14	114000	115000	0.411000
chr14	115000	116000	0.459000
chr14	116000	117000	0.397000
chr14	117000	118000	0.415000
chr14	118000	119000	0.586000
chr14	119000	120000	0.573000
chr14	120000	121000	0.354000
chr14	121000	122000	0.479000
chr14	122000	123000	0.451000
chr14	123000	124000	0.413000
chr14	124000	125000	0.448000
chr14	125000	126000	0.430000
chr14	126000	127000	0.405000
chr14	127000	128000	0.457000
chr14	128000	129000	0.466000
chr14	129000	130000	0.401000
chr14	130000	131000	0.386000
chr14	131000	132000	0.408000
chr14	132000	133000	0.408000
chr14	133000	134000	0.392000
chr14	134000	135000	0.393000
chr14	135000	136000	0.381000
chr14	136000	137000	0.403000
chr14	137000	138000	0.380000
chr14	138000	139000	0.406000
chr14	139000	140000	0.351000
chr14	140000	141000	0.606000
chr14	141000	142000	0.416000
chr14	142000	143000	0.405000
chr14	143000	144000	0.372000
chr14	144000	145000	0.420000
chr14	145000	146000	0.385000
chr14	146000	147000	0.422000
chr14	147000	148000	0.434000
chr14	148000	149000	0.419000
chr14	149000	150000	0.419000
chr14	150000	151000	0.728000
chr14	151000	152000	0.458000
chr14	152000	153000	0.473000
chr14	153000	154000	0.339000
chr14	154000	155000	0.377000
chr14	155000	156000	0.376000
chr14	156000	157000	0.354000
chr14	157000	158000	0.366000
chr14	158000	159000	0.454000
chr14	159000	160000	0.425000
chr14	160000	161000	0.372000
chr14	161000	162000	0.387000
chr14	162000	163000	0.383000
chr14	163000	164000	0.367000
chr14	164000	165000	0.435000
chr14	165000	166000	0.449000
chr14	166000	167000	0.424000
chr14	167000	168000	0.408000
chr14	168000	169000	0.405000
chr14	169000	170000	0.393000
chr14	170000	171000	0.405000
chr14	171000	172000	0.462000
chr14	172000	173000	0.404000
chr14	173000	174000	0.401000
chr14	174000	175000	0.457000
chr14	175000	176000	0.454000
chr14	176000	177000	0.434000
chr14	177000	178000	0.435000
chr14	178000	179000	0.387000
chr14	179000	180000	0.371000
chr14	180000	181000	0.414000
chr14	181000	182000	0.377000
chr14	182000	183000	0.382000
chr14	183000	184000	0.472000
chr14	184000	185000	0.376000
chr14	185000	186000	0.376000
chr14	186000	187000	0.400000
chr14	187000	188000	0.386000
chr14	188000	189000	0.464000
chr14	189000	190000	0.403000
chr14	190000	191000	0.409000
chr14	191000	192000	0.436000
chr14	192000	193000	0.420000
chr14	193000	194000	0.428000
chr14	194000	195000	0.577000
chr14	195000	196000	0.456000
chr14	196000	197000	0.455000
chr14	197000	198000	0.442000
chr14	198000	199000	0.400000
chr14	199000	200000	0.434000
chr14	200000	201000	0.411000
chr14	201000	202000	0.423000
chr14	202000	203000	0.440000
chr14	203000	204000	0.445000
chr14	204000	205000	0.423000
chr14	205000	206000	0.478000
chr14	206000	207000	0.440000
chr14	207000	208000	0.456000
chr14	208000	209000	0.777000
chr14	209000	210000	0.478000
chr14	210000	211000	0.414000
chr14	211000	212000	0.512000
chr14	212000	213000	0.429000
chr14	213000	214000	0.461000
chr14	214000	215000	0.488000
chr14	215000	216000	0.594000
chr14	216000	217000	0.693000
chr14	217000	218000	0.462000
chr14	218000	219000	0.422000
chr14	219000	220000	0.528000
chr14	220000	221000	0.529000
chr14	221000	222000	0.553000
chr14	222000	223000	0.461000
chr14	223000	224000	0.428000
chr14	224000	225000	0.522000
chr14	225000	226000	0.482000
chr14	226000	227000	0.627000
chr14	227000	228000	0.426000
chr14	228000	229000	0.454000
chr14	229000	230000	0.439000
chr14	230000	231000	0.559000
chr14	231000	232000	0.527000
chr14	232000	233000	0.496000
chr14	233000	234000	0.560000
chr14	234000	235000	0.516000
chr14	235000	236000	0.541000
chr14	236000	237000	0.537000
chr14	237000	238000	0.502000
chr14	238000	239000	0.533000
chr14	239000	240000	0.544000
chr14	240000	241000	0.468000
chr14	241000	242000	0.473000
chr14	242000	243000	0.433000
chr14	243000	244000	0.455000
chr14	244000	245000	0.475000
chr14	245000	246000	0.478000
chr14	246000	247000	0.444000
chr14	247000	248000	0.481000
chr14	248000	249000	0.494000
chr14	249000	250000	0.419000
chr14	250000	251000	0.496000
chr14	251000	252000	0.484000
chr14	252000	253000	0.441000
chr14	253000	254000	0.426000
chr14	254000	255000	0.445000
chr14	255000	256000	0.471000
chr14	256000	257000	0.478000
chr14	257000	258000	0.405000
chr14	258000	259000	0.715000
chr14	259000	260000	0.526000
chr14	260000	261000	0.425000
chr14	261000	262000	0.480000
chr14	262000	263000	0.403000
chr14	263000	264000	0.413000
chr14	264000	265000	0.438000
chr14	265000	266000	0.398000
chr14	266000	267000	0.558000
chr14	267000	268000	0.603000
chr14	268000	269000	0.494000
chr14	269000	270000	0.452000
chr14	270000	271000	0.697000
chr14	271000	272000	0.481000
chr14	272000	273000	0.517000
chr14	273000	274000	0.520000
chr14	274000	275000	0.407000
chr14	275000	276000	0.579000
chr14	276000	277000	0.463000
chr14	277000	278000	0.452000
chr14	278000	279000	0.540000
chr14	279000	280000	0.492000
chr14	280000	281000	0.457000
chr14	281000	282000	0.575000
chr14	282000	283000	0.590000
chr14	283000	284000	0.775000
chr14	284000	285000	0.572000
chr14	285000	286000	0.524000
chr14	286000	287000	0.536000
chr14	287000	288000	0.588000
chr14	288000	289000	0.500000
chr14	289000	290000	0.632000
chr14	290000	291000	0.474000
chr14	291000	292000	0.509000
chr14	292000	293000	0.529000
chr14	293000	294000	0.468000
chr14	294000	295000	0.534000
chr14	295000	296000	0.497000
chr14	296000	297000	0.424000
chr14	297000	298000	0.468000
chr14	298000	299000	0.484000
chr14	299000	300000	0.585000
chr14	300000	301000	0.454000
chr14	301000	302000	0.554000
chr14	302000	303000	0.484000
chr14	303000	304000	0.555000
chr14	304000	305000	0.567000
chr14	305000	306000	0.538000
chr14	306000	307000	0.599000
chr14	307000	308000	0.508000
chr14	308000	309000	0.609000
chr14	309000	310000	0.559000
chr14	310000	311000	0.537000
chr14	311000	312000	0.560000
chr14	312000	313000	0.551000
chr14	313000	314000	0.521000
chr14	314000	315000	0.469000
chr14	315000	316000	0.597000
chr14	316000	317000	0.510000
chr14	317000	318000	0.536000
chr14	318000	319000	0.570000
chr14	319000	320000	0.544000
chr14	320000	321000	0.590000
chr14	321000	322000	0.649000
chr14	322000	323000	0.565000
chr14	323000	324000	0.608000
chr14	324000	325000	0.511000
chr14	325000	326000	0.503000
chr14	326000	327000	0.563000
chr14	327000	328000	0.502000
chr14	328000	329000	0.568000
chr14	329000	330000	0.388000
chr14	330000	331000	0.448000
chr14	331000	332000	0.510000
chr14	332000	333000	0.408000
chr14	333000	334000	0.494000
